,Magnetic Field (Oe),True Field (Oe),Field correction
2544,-18519.704,-329883.45936890604,311363.755368906
2545,-18618.566,-331546.62610211066,312928.06010211067
2546,-18715.169,-333237.42519879923,314522.25619879924
2547,-18808.806,-334956.99422635004,316148.18822635006
2548,-18901.0285,-336600.83640711196,317699.80790711194
2549,-18997.207,-338301.94288969366,319304.73588969366
2550,-19089.8555,-339994.2162848198,320904.3607848198
2551,-19182.3615,-341642.71435314795,322460.35285314795
2552,-19279.8115,-343352.24283032946,324072.43133032945
2553,-19376.837,-345031.8078359832,325654.97083598323
2554,-19531.344,-346724.06145289575,327192.71745289577
2555,-19580.7745,-348402.62268528057,328821.84818528057
2556,-19674.834,-350096.89092494856,330422.0569249486
2557,-19768.471,-351769.1043274543,332000.63332745427
2558,-19861.8255,-353458.7761434427,333596.95064344275
2559,-19949.952,-355153.3319995534,335203.37999955344
2560,-20041.4695,-356819.24892287643,336777.7794228764
2561,-20138.214,-358533.61752026255,338395.40352026257
2562,-20236.2285,-360203.0417532857,339966.81325328565
2563,-20333.6785,-361880.6221567709,341546.9436567709
2564,-20430.9865,-363593.99364245945,343163.00714245945
2565,-20523.211,-365255.36576142214,344732.15476142213
2566,-20615.443,-366952.26828071557,346336.8252807156
2567,-20713.4745,-368611.2429004466,347897.76840044657
2568,-20811.22,-370313.3415015238,349502.12150152377
2569,-20903.4465,-371990.2213209704,351086.7748209704
2570,-20997.2235,-373669.1703922947,352671.9468922947
2571,-21090.154,-375383.0175298198,354292.8635298198
2572,-21183.368,-377038.48605321365,355855.11805321363
2573,-21281.1025,-378739.4067727774,357458.3042727774
2574,-21377.1405,-380396.4772925264,359019.3367925264
2575,-21470.494,-382091.95637300645,360621.46237300645
2576,-21562.718,-383725.4849845457,362162.7669845457
2577,-21659.3205,-385443.64257222525,363784.3220722253
2578,-21760.584,-387108.5627548404,365347.97875484044
2579,-21857.8935,-388839.0491703964,366981.1556703964
2580,-21951.248,-390509.36948331917,368558.12148331915
2581,-22047.8495,-392179.8471461943,370131.9976461943
2582,-22140.498,-393852.5463817889,371712.0483817889
2583,-22234.9825,-395566.0510040013,373331.0685040013
2584,-22337.657,-397240.7844495097,374903.1274495097
2585,-22434.9655,-398957.0128898224,376522.04738982243
2586,-22528.319,-400642.0534955354,378113.7344955354
2587,-22621.108,-402309.91250822006,379688.80450822006
2588,-22709.5205,-403972.12845562416,381262.6079556242
2589,-22802.0275,-405672.194232861,382870.16673286096
2590,-22899.0525,-407353.7950869652,384454.7425869652
2591,-23057.373,-409077.14424589317,386019.77124589315
2592,-23110.4775,-410777.38686287124,387666.90936287126
2593,-23208.6335,-412420.8017491596,389212.1682491596
2594,-23302.693,-414137.70193826896,390835.008938269
2595,-23395.624,-415858.60311168083,392462.9791116808
2596,-23493.215,-417516.27394861256,394023.05894861254
2597,-23594.4775,-419172.93933336035,395578.4618333604
2598,-23696.0245,-420910.27171799104,397214.24721799104
2599,-23788.955,-422531.5334064453,398742.5784064453
2600,-23877.5065,-424276.4446848378,400398.9381848378
2601,-23971.284,-425951.539338224,401980.255338224
2602,-24073.253,-427646.11751515185,403572.8645151518
2603,-24174.374,-429314.69822051487,405140.32422051486
2604,-24262.2185,-430987.99362734106,406725.77512734104
2605,-24350.7705,-432748.0307997928,408397.2602997928
2606,-24453.587,-434377.48637240025,409923.89937240025
2607,-24547.6485,-436100.59164982365,411552.94314982364
2608,-24631.258,-437779.7079930669,413148.44999306696
2609,-24723.34,-439482.0749129279,414758.7349129279
2610,-24817.119,-441104.993333085,416287.87433308497
2611,-24906.5195,-442838.2535547594,417931.7340547594
2612,-24999.309,-444520.24924459844,419520.94024459843
2613,-25091.8145,-446191.5872409485,421099.77274094854
2614,-25184.8855,-447906.358806184,422721.47330618405
2615,-25282.335,-449584.3542826679,424302.0192826679
2616,-25384.0205,-451278.77732130495,425894.75682130497
2617,-25477.7975,-452995.45927747356,427517.6617774736
2618,-25565.785,-454643.5283286088,429077.7433286088
2619,-25662.671,-456342.1995737773,430679.52857377735
2620,-25756.873,-458030.11397302186,432273.24097302184
2621,-25854.323,-459715.3971899562,433861.07418995624
2622,-25950.784,-461452.78109834105,435501.99709834106
2623,-26044.8435,-463100.4913825431,437055.6478825431
2624,-26139.7505,-464797.48238202056,438657.73188202054
2625,-26231.5505,-466490.7328600707,440259.1823600707
2626,-26323.7755,-468171.62792357785,441847.85242357786
2627,-26422.214,-469839.3153787194,443417.10137871944
2628,-26528.419,-471529.5796883899,445001.1606883899
2629,-26625.164,-473265.11832752766,446639.95432752767
2630,-26713.7165,-474935.1879938919,448221.4714938919
2631,-26805.9405,-476562.48674215574,449756.5462421557
2632,-26899.012,-478306.85904923547,451407.8470492355
2633,-26997.4495,-480025.5848433745,453028.1353433745
2634,-27089.5325,-481666.9264646113,454577.39396461134
2635,-27188.535,-483359.55099568336,456171.0159956834
2636,-27296.2945,-485065.94623528956,457769.65173528955
2637,-27393.8865,-486746.7161997207,459352.82969972066
2638,-27487.9465,-488451.4577245727,460963.51122457266
2639,-27576.3565,-490147.41009142087,462571.0535914209
2640,-27673.946,-491828.23340925097,464154.287409251
2641,-27770.6895,-493500.20167814154,465729.51217814157
2642,-27853.875,-495252.1977861982,467398.3227861982
2643,-27942.711,-496922.87616883393,468980.1651688339
2644,-28045.1045,-498610.6031526435,470565.49865264347
2645,-28146.9305,-500301.22028235777,472154.28978235775
2646,-28239.296,-502034.17266990995,473794.87666991
2647,-28332.9325,-503684.3103246139,475351.3778246139
2648,-28430.0985,-505417.1803116396,476987.0818116396
2649,-28518.2265,-507045.1706765547,478526.94417655474
2650,-28680.079,-508724.7660839215,480044.68708392145
2651,-28728.944,-510448.45338478504,481719.509384785
2652,-28826.6755,-512153.7324153282,483327.0569153282
2653,-28929.0685,-513867.657333009,484938.588833009
2654,-29022.7055,-515488.33069936803,486465.62519936805
2655,-29119.59,-517179.39643624966,488059.80643624964
2656,-29212.0965,-518895.6555165199,489683.5590165199
2657,-29292.457,-520578.0752151171,491285.6182151171
2658,-29381.1505,-522277.15515290474,492896.00465290475
2659,-29478.5995,-523999.3304377915,494520.73093779146
2660,-29568.28,-525643.456715619,496075.17671561893
2661,-29665.3055,-527340.7762573436,497675.4707573436
2662,-29766.286,-529050.9412681119,499284.6552681119
2663,-29864.3005,-530732.4272012947,500868.1267012947
2664,-29966.834,-532482.265682668,502515.431682668
2665,-30060.1875,-534111.869923722,504051.682423722
2666,-30157.779,-535878.1953602136,505720.41636021365
2667,-30337.568,-537510.2345250746,507172.66652507463
2668,-30395.897,-540888.6960196358,510492.7990196358
2669,-30507.8915,-542604.6352837657,512096.7437837657
2670,-30618.6155,-544326.3300574479,513707.7145574479
2671,-30716.7705,-545980.9358619279,515264.16536192794
2672,-30806.5935,-547689.2231521622,516882.62965216214
2673,-30908.281,-549419.3554945624,518511.0744945624
2674,-31014.488,-551064.0673296653,520049.5793296653
2675,-31117.0225,-552756.5877970771,521639.5652970771
2676,-31294.6915,-554447.6101162279,523152.91861622786
2677,-31347.653,-556138.7480759305,524791.0950759305
2678,-31440.865,-557866.6927765289,526425.8277765289
2679,-31537.6085,-559585.8251518919,528048.2166518919
2680,-31636.1875,-561187.0529622136,529550.8654622136
2681,-31735.1905,-562918.8673888572,531183.6768888572
2682,-31894.922,-566308.8565392639,534413.9345392638
2683,-31951.2745,-567929.0639999484,535977.7894999485
2684,-32044.204,-569691.3522171415,537647.1482171415
2685,-32137.698,-571425.9888484904,539288.2908484904
2686,-32234.7255,-573136.4504340026,540901.7249340026
2687,-32327.6555,-574812.2410656924,542484.5855656924
2688,-32425.1035,-576484.8006797014,544059.6971797014
2689,-32524.1065,-578203.5401958289,545679.4336958289
2690,-32627.4875,-579878.9801987954,547251.4926987954
2691,-32729.032,-581515.5871171133,548786.5551171133
2692,-32818.4315,-583287.4651620953,550469.0336620953
2693,-32903.17,-584943.6331896293,552040.4631896293
2694,-33000.0545,-586644.9755710141,553644.9210710141
2695,-33102.3065,-588347.5835505727,555245.2770505728
2696,-33199.8985,-590040.4624237323,556840.5639237323
2697,-33293.535,-591699.6970570708,558406.1620570708
2698,-33382.2285,-593415.2175987362,560032.9890987362
2699,-33474.594,-595084.5705054788,561609.9765054787
2700,-33576.5625,-596827.3346810682,563250.7721810682
2701,-33674.7165,-598519.2542480257,564844.5377480257
2702,-33768.209,-600216.5021395071,566448.2931395071
2703,-33870.7445,-601919.9280602278,568049.1835602277
2704,-33969.184,-603586.8879285586,569617.7039285586
2705,-34058.299,-605289.8999389035,571231.6009389035
2706,-34155.748,-607024.1686682664,572868.4206682664
2707,-34249.1035,-608633.5557774904,574384.4522774904
2708,-34338.6445,-610346.8679952382,576008.2234952381
2709,-34431.1505,-612024.4171667683,577593.2666667684
2710,-34532.2715,-613750.0914161081,579217.819916108
2711,-34634.3825,-615390.0802879009,580755.6977879009
2712,-34782.957,-617019.7071457838,582236.7501457838
2713,-34837.33,-618887.1578257837,584049.8278257838
2714,-34945.371,-620529.0312916319,585583.6602916318
2715,-35038.7245,-622119.5940331364,587080.8695331364
2716,-35130.8065,-623899.9280910926,588769.1215910927
2717,-35228.256,-625628.4014887117,590400.1454887117
2718,-35322.176,-627267.5032834478,591945.3272834478
2719,-35419.625,-628958.2053735148,593538.5803735148
2720,-35517.498,-630685.7228820785,595168.2248820785
2721,-35618.7615,-632314.8591416074,596696.0976416074
2722,-35715.08,-634107.7084096448,598392.6284096448
2723,-35795.582,-635762.6550971995,599967.0730971994
2724,-35881.451,-637530.2743328172,601648.8233328172
2725,-35973.3905,-639156.6201352535,603183.2296352535
2726,-36071.6875,-640880.3153696422,604808.6278696422
2727,-36176.0585,-642495.2316375881,606319.1731375881
2728,-36281.982,-644188.3441989897,607906.3621989897
2729,-36383.8105,-645901.765102574,609517.954602574
2730,-36476.7405,-647660.8702355135,611184.1297355136
2731,-36569.9515,-649368.4042289511,612798.4527289511
2732,-36663.4455,-650988.9929204839,614325.5474204839
2733,-36760.756,-652680.905715982,615920.1497159819
2734,-36861.7365,-654434.7950592638,617573.0585592638
2735,-37037.5665,-656075.7195473127,619038.1530473127
2736,-37090.246,-659464.5395892381,622374.2935892381
2737,-37187.5545,-661140.9644956718,623953.4099956718
2738,-37285.285,-662882.1873740142,625596.9023740141
2739,-37387.113,-664522.5073054337,627135.3943054337
2740,-37553.201,-666308.5695640914,628755.3685640914
2741,-37606.162,-667873.5987030257,630267.4367030257
2742,-37703.756,-669608.8333492214,631905.0773492213
2743,-37801.348,-671355.394265108,633554.046265108
2744,-37898.512,-672961.2293947014,635062.7173947014
2745,-37996.1015,-674684.3907830708,636688.2892830708
2746,-38094.2575,-676398.97789965,638304.72039965
2747,-38192.1305,-678173.0774881068,639980.9469881068
2748,-38284.6365,-679778.1762728713,641493.5397728713
2749,-38377.426,-681493.8214754557,643116.3954754557
2750,-38548.4555,-683196.0160253231,644647.560525323
2751,-38602.1215,-684820.9276741996,646218.8061741996
2752,-38690.5335,-686583.3752826307,647892.8417826307
2753,-38770.4725,-688269.8748187876,649499.4023187875
2754,-38850.832,-689918.5545931236,651067.7225931236
2755,-38935.004,-691692.4440989407,652757.4400989407
2756,-39037.82,-693345.1135878018,654307.2935878019
2757,-39139.9295,-695046.5301166384,655906.6006166384
2758,-39236.25,-696682.2738562523,657446.0238562523
2759,-39338.783,-698446.0140716525,659107.2310716525
2760,-39432.277,-700167.0014530476,660734.7244530476
2761,-39524.502,-701851.3930100772,662326.8910100772
2762,-39622.092,-703530.5995336615,663908.5075336616
2763,-39714.74,-705195.634652937,665480.894652937
2764,-39803.857,-706960.8329800785,667156.9759800786
2765,-39893.537,-708553.0079780591,668659.4709780591
2766,-39992.6815,-710284.71617639,670292.03467639
2767,-40090.414,-711968.8054615534,671878.3914615534
2768,-40182.3555,-713615.3218127195,673432.9663127195
2769,-40276.5585,-715377.7512613102,675101.1927613101
2770,-40370.053,-717065.9200332239,676695.867033224
2771,-40463.264,-718764.9316552008,678301.6676552008
2772,-40556.336,-720405.0579598944,679848.7219598944
2773,-40657.457,-722109.5212147502,681452.0642147502
2774,-40759.707,-723827.1025422446,683067.3955422445
2775,-40852.6385,-725513.8798614531,684661.2413614531
2776,-40937.66,-727160.5864215328,686222.9264215328
2777,-41022.961,-728896.3565304852,687873.3955304852
2778,-41116.0335,-730649.8699461789,689533.8364461788
2779,-41218.002,-732313.5403961982,691095.5383961982
2780,-41315.7325,-734029.4108771738,692713.6783771737
2781,-41410.3575,-735699.0057947052,694288.6482947052
2782,-41504.277,-737382.910113027,695878.633113027
2783,-41597.068,-739084.4473178172,697487.3793178173
2784,-41690.1385,-740755.1093343166,699064.9708343166
2785,-41782.785,-742446.467983502,700663.6829835019
2786,-41880.5175,-744191.3760840425,702310.8585840425
2787,-41987.1465,-745844.5483550347,703857.4018550346
2788,-42093.0685,-747651.5041886679,705558.4356886678
2789,-42186.422,-749197.0204135187,707010.5984135186
2790,-42278.9275,-750880.2888772689,708601.3613772689
2791,-42376.377,-752613.8713590077,710237.4943590077
2792,-42470.1545,-754385.6837836873,711915.5292836874
2793,-42555.035,-756042.1473153642,713487.1123153642
2794,-42643.5875,-757644.9638624851,715001.3763624851
2795,-42741.5995,-759445.5404689163,716703.9409689163
2796,-42840.6015,-761174.9462934183,718334.3447934183
2797,-42934.0975,-762768.27194248,719834.17444248
2798,-43023.3555,-764461.4999304324,721438.1444304325
2799,-43120.8065,-766213.5825830012,723092.7760830013
2800,-43213.1735,-767845.8876533153,724632.7141533153
2801,-43310.904,-769591.5876857297,726280.6836857297
2802,-43413.578,-771231.0165756345,727817.4385756345
2803,-43502.5545,-773037.1143986345,729534.5598986346
2804,-43595.908,-774616.7006834324,731020.7926834323
2805,-43764.8185,-776341.686221565,732576.867721565
2806,-43819.475,-778095.2290326293,734275.7540326293
2807,-43912.4045,-779775.6449615804,735863.2404615805
2808,-44009.994,-781461.1366192535,737451.1426192536
2809,-44107.445,-783145.3517134544,739037.9067134544
2810,-44204.4725,-784780.9128427465,740576.4403427464
2811,-44305.877,-786530.7144686898,742224.8374686898
2812,-44403.8905,-788225.661878592,743821.771378592
2814,-46269.2675,-820456.196338417,774186.928838417
2815,-46321.523,-822076.7143736719,775755.1913736719
2816,-46489.02,-823796.8985465135,777307.8785465135
2817,-46532.9435,-825450.8083878751,778917.864887875
2818,-46630.8185,-827280.9179466461,780650.099446646
2819,-46728.6915,-828743.5345884286,782014.8430884286
2820,-46822.1855,-830604.1353615109,783781.9498615109
2821,-46922.178,-832278.9048410709,785356.7268410709
2822,-47021.3225,-835653.9344045676,788632.6119045676
2823,-47121.879,-837237.200590063,790115.321590063
2824,-47222.8595,-838988.8932682626,791766.0337682626
2825,-47320.873,-840651.9644335521,793331.0914335521
2826,-47418.6055,-842423.3971977851,795004.7916977851
2827,-47511.1115,-844129.7193310038,796618.6078310038
2828,-47603.9005,-845822.7991568919,798218.8986568919
2829,-47706.295,-847534.1186272433,799827.8236272433
2830,-47814.619,-849169.6756506563,801355.0566506564
2831,-47983.6715,-850847.7881216255,802864.1166216256
2832,-48036.068,-852558.3908244118,804522.3228244118
2833,-48132.953,-854273.8832618146,806140.9302618146
2834,-48231.5335,-855942.0590780515,807710.5255780515
2835,-48321.0725,-857592.5238599691,809271.4513599691
2836,-48418.8045,-859320.5175194774,810901.7130194774
2837,-48521.4805,-861077.7738112085,812556.2933112086
2838,-48623.592,-862764.1087398353,814140.5167398354
2839,-48717.088,-864414.1743429226,815697.0863429226
2840,-48802.25,-866163.3197208674,817361.0697208674
2841,-48886.1425,-867738.6702099781,818852.5277099782
2842,-48960.008,-869568.5048257606,820608.4968257606
2843,-49038.959,-871146.4487193809,822107.4897193809
2844,-49142.486,-872882.1280053204,823739.6420053204
2845,-49320.168,-874610.4383372908,825290.2703372908
2846,-49369.0525,-876236.358252987,826867.305752987
2847,-49465.49,-877958.930094157,828493.440094157
2848,-49563.5175,-879638.7129051763,830075.1954051764
2849,-49649.453,-881246.7515563037,831597.2985563037
2850,-49713.867,-882837.3376126396,833123.4706126397
2851,-49748.4025,-883852.7584257993,834104.3559257993
2852,-49994.508,-888567.0357594801,838572.52775948
2853,-49867.09,-888508.4694515932,838641.3794515933
2854,-49786.588,-886499.4657561596,836712.8777561596
2855,-49662.0215,-884221.6638427117,834559.6423427117
2856,-49430.826,-881992.4690487401,832561.6430487401
2857,-49357.668,-877500.2697694467,828142.6017694467
2858,-49228.297,-875229.7273271144,826001.4303271144
2859,-49087.207,-873093.585228695,824006.3782286949
2860,-48952.615,-871003.1410357389,822050.5260357389
2861,-48830.875,-868768.4188400952,819937.5438400952
2862,-48704.6155,-866693.354869314,817988.739369314
2863,-48579.7655,-864441.0019001042,815861.2364001042
2864,-48455.4805,-862395.1610379278,813939.6805379279
2865,-48332.469,-860283.0639972625,811950.5949972625
2866,-48213.412,-858168.5999550116,809955.1879550116
2867,-48094.777,-856102.84487513,808008.06787513
2868,-47983.486,-854081.6640768583,806098.1780768583
2869,-47873.043,-852015.3778966783,804142.3348966783
2870,-47753.7035,-849995.3963182073,802241.6928182072
2871,-47624.76,-847978.7727357246,800354.0127357246
2872,-47506.83,-845969.0423788493,798462.2123788494
2873,-47393.988,-843907.7063056396,796513.7183056396
2874,-47282.1345,-842070.2006048043,794788.0661048043
2875,-47181.578,-840130.240096525,792948.6620965251
2877,0.198,929080.2255714119,-929080.0275714119
2878,133.7755,1037850.362936798,-1037716.587436798
2879,186.5965,1665175.1230482238,-1664988.5265482238
2880,610.016,3417334.5756303603,-3416724.5596303605
2881,684.447,3474584.7048871815,-3473900.2578871814
2882,809.7215,3526060.3248118274,-3525250.6033118274
2883,917.765,3562909.803646435,-3561992.038646435
2884,1023.2675,3582915.7701630373,-3581892.5026630373
2885,1183.429,3612356.9583564736,-3611173.5293564736
2886,1247.408,3626167.798751287,-3624920.3907512873
2887,1459.6845,3638640.707967516,-3637181.023467516
2888,1516.885,3658338.125247194,-3656821.240247194
2889,1620.833,3662678.136937671,-3661057.303937671
2890,1734.526,3670067.6374656498,-3668333.1114656497
2891,1834.9435,3679292.0845338353,-3677457.1410338352
2892,2017.842,3684046.4268311844,-3682028.5848311842
2893,2180.6865,3700252.500764787,-3698071.8142647874
2894,2322.4855,3705485.3854047363,-3703162.8999047363
2895,2455.6695,3718236.9619861906,-3715781.292486191
2896,2588.994,3725396.1849056883,-3722807.1909056883
2897,2740.397,3738796.412876268,-3736056.015876268
2898,2863.837,3739635.0995261264,-3736771.2625261266
2899,3031.4815,3749445.900968353,-3746414.4194683526
2900,3088.2585,3751201.3436748385,-3748113.0851748385
2901,3290.364,3769105.2558503603,-3765814.89185036
2902,3448.826,3783142.534124144,-3779693.708124144
2903,3551.504,3790545.5134006175,-3786994.0094006173
2904,3687.7965,3797367.338521609,-3793679.542021609
2905,3848.8025,3804587.500885264,-3800738.698385264
2906,3910.945,3812678.573899974,-3808767.6288999743
2907,4017.152,3817725.2803607974,-3813708.1283607977
2908,4190.728,3828845.2705748905,-3824654.5425748904
2909,4348.063,3835425.226941068,-3831077.163941068
2910,4510.7635,3848287.6477183523,-3843776.8842183524
2911,4565.1385,3851877.1189476317,-3847311.980447632
2912,4715.13,3851925.5500342725,-3847210.4200342726
2913,4792.6675,3870797.0871896655,-3866004.4196896655
2914,4982.3435,3877805.301547027,-3872822.9580470272
2915,5144.196,3890298.93947453,-3885154.74347453
2916,5273.284,3891996.2771531404,-3886722.9931531404
2917,5405.336,3906482.199500219,-3901076.863500219
2918,5533.716,3912518.010923668,-3906984.294923668
2919,5691.8975,3918421.227975663,-3912729.330475663
2920,5826.3525,3930962.763624118,-3925136.411124118
2921,5936.6545,3927684.0527200387,-3921747.3982200385
2922,6070.827,3948927.728588803,-3942856.901588803
2923,6146.8095,3954223.636378018,-3948076.826878018
2924,6252.7345,3960633.5442722263,-3954380.8097722265
2925,6433.7965,3974118.114920283,-3967684.318420283
2926,6497.774,3977897.952201866,-3971400.178201866
2927,6651.436,3974691.2842807076,-3968039.8482807074
2928,6812.724,3995519.4950696784,-3988706.7710696785
2929,6871.1935,3994477.8635320333,-3987606.670032033
2930,7061.9985,4007662.134499794,-4000600.1359997937
2931,7212.5545,4019183.938727619,-4011971.384227619
2932,7343.6165,4028000.2336886483,-4020656.6171886483
2933,7487.5345,4036167.800596667,-4028680.266096667
2934,7612.9495,4045488.3980304506,-4037875.4485304505
2935,7679.4705,4047423.7364817113,-4039744.2659817114
2936,7865.897,4059928.0101426253,-4052062.1131426254
2937,8008.541,4081418.036970952,-4073409.495970952
2938,8134.238,4076796.4091536165,-4068662.1711536166
2939,8206.8315,4083384.469261351,-4075177.637761351
2940,8385.913,4089755.3318148647,-4081369.4188148645
2941,8445.6545,4101802.5069114026,-4093356.8524114024
2942,8657.364,4106794.9077090863,-4098137.5437090863
2943,8798.4535,4119381.146614003,-4110582.693114003
2944,8941.24,4125926.0289519047,-4116984.7889519045
2945,9000.133,4132071.8872112613,-4123071.7542112614
2946,9200.9655,4143961.304483681,-4134760.338983681
2947,9268.193,4150618.1993273743,-4141350.0063273744
2948,9397.8435,4158500.2430845303,-4149102.3995845304
2949,9466.0585,4163452.133446152,-4153986.074946152
2950,9669.2925,4170124.90906036,-4160455.61656036
2951,9814.337,4177249.96073202,-4167435.62373202
2952,9952.745,4189805.020350077,-4179852.275350077
2953,10114.1735,4202402.990271866,-4192288.8167718663
2954,10268.6795,4208351.398388352,-4198082.718888353
2955,10326.4435,4214398.3792174,-4204071.9357174
2956,10428.131,4220622.805579369,-4210194.674579369
2957,10523.181,4224615.844359048,-4214092.663359048
2958,10620.6315,4235485.93003628,-4224865.29853628
2959,10808.3305,4242775.689179343,-4231967.358679343
2960,10943.3475,4248595.44851018,-4237652.10101018
2961,11002.5235,4255156.963053745,-4244154.439553745
2962,11187.113,4267523.142716911,-4256336.029716911
2963,11331.736,4273006.404712626,-4261674.668712626
2964,11484.5485,4285576.7425881205,-4274092.194088121
2965,11620.5545,4290940.803541056,-4279320.249041056
2966,11747.6635,4302962.562691403,-4291214.899191403
2967,11870.1105,4308963.92200722,-4297093.811507219
2968,11929.8525,4313377.908220373,-4301448.055720373
2969,12117.831,4325316.179790296,-4313198.348790295
2970,12182.941,4330492.319818675,-4318309.378818675
2971,12283.6395,4336843.495915727,-4324559.856415727
2972,12387.3025,4341724.761140013,-4329337.458640013
2973,12490.966,4348194.682653025,-4335703.716653025
2974,12676.2625,4360568.245246255,-4347891.982746255
2975,12748.9965,4366846.0157235,-4354097.0192235
2976,12937.258,4372556.262464788,-4359619.004464787
2977,13072.2765,4378562.343922393,-4365490.067422394
2978,13200.091,4390416.824553526,-4377216.733553526
2979,13264.21,4396418.541549729,-4383154.331549729
2980,13368.156,4402300.992924479,-4388932.836924478
2981,13552.6065,4414254.09561574,-4400701.48911574
2982,13616.16,4420750.281255843,-4407134.121255843
2983,13815.8595,4432269.910422149,-4418454.050922149
2984,13940.426,4435850.957456564,-4421910.531456564
2985,14091.1215,4442365.458410039,-4428274.336910038
2986,14156.6525,4454692.479545019,-4440535.827045019
2987,14346.468,4460793.9441870395,-4446447.476187039
2988,14479.226,4472621.4704253925,-4458142.244425393
2989,14640.2295,4477986.99894789,-4463346.769447889
2990,14698.134,4484666.974805058,-4469968.840805058
2991,14797.4195,4490347.035810399,-4475549.616310399
2992,14985.6825,4502237.919455277,-4487252.236955277
2993,15133.127,4508658.192308726,-4493525.065308725
2994,15187.9255,4514392.821682561,-4499204.896182561
2995,15373.502,4525317.165384505,-4509943.663384505
2996,15432.82,4532002.457759318,-4516569.637759318
2997,15607.6665,4538013.694765521,-4522406.028265521
2998,15738.73,4550020.534646126,-4534281.804646126
2999,15881.514,4555492.4277797425,-4539610.913779742
3000,15939.843,4561595.175235868,-4545655.332235868
3001,16124.855,4573394.022114196,-4557269.167114195
3002,16183.325,4579072.689642085,-4562889.364642085
3003,16385.852,4590963.689721004,-4574577.837721004
3004,16561.261,4597179.237157464,-4580617.976157464
3005,16618.882,4602845.158182522,-4586226.276182522
3006,16803.8965,4614516.917864582,-4597713.021364582
3007,16861.66,4620617.882003127,-4603756.2220031265
3008,16963.0635,4626256.828966255,-4609293.765466255
3009,17150.0535,4632502.984628482,-4615352.931128481
3010,17202.45,4637774.95478601,-4620572.50478601
3011,17389.3,4649858.242970232,-4632468.942970232
3012,17524.8815,4655399.141785457,-4637874.260285457
3013,17655.5195,4667643.150388391,-4649987.63088839
3014,17719.2155,4673709.241236885,-4655990.025736885
3015,17832.7665,4679366.681593681,-4661533.915093681
3016,17943.208,4684542.921256088,-4666599.713256088
3017,18056.052,4691025.015375213,-4672968.963375213
3018,18257.0245,4702390.238526255,-4684133.214026255
3019,18396.5615,4708919.201371621,-4690522.6398716215
3020,18521.1285,4720751.933162304,-4702230.804662304
3021,18660.5235,4726357.387838675,-4707696.864338675
3022,18806.9785,4738188.3610954955,-4719381.382595495
3023,18951.7415,4744165.848148919,-4725214.106648919
3024,19100.032,4755871.1202322,-4736771.088232201
3025,19233.7785,4761531.916305882,-4742298.137805882
3026,19377.9755,4773856.673417684,-4754478.697917684
3027,19545.761,4785720.634310128,-4766174.873310128
3028,19644.6205,4791411.2495148005,-4771766.6290148
3029,19833.7285,4797308.063563681,-4777474.335063681
3030,19903.6385,4809293.04648852,-4789389.407988519
3031,20106.305,4814842.895394066,-4794736.590394067
3032,20242.877,4826988.859190129,-4806745.982190128
3033,20303.3245,4832777.544789267,-4812474.220289267
3034,20494.2685,4838714.728307336,-4818220.459807335
3035,20552.88,4844971.7893389575,-4824418.909338958
3036,20728.288,4856009.590792484,-4835281.302792484
3037,20785.627,4862473.783744414,-4841688.156744414
3038,20954.287,4868425.602830579,-4847471.315830579
3039,21116.1495,4879752.89342556,-4858636.743925559
3040,21184.081,4885547.046664337,-4864362.965664336
3041,21290.8525,4892611.009886357,-4871320.157386357
3042,21393.248,4897954.8121001925,-4876561.564100193
3043,21584.8975,4909534.208459292,-4887949.310959292
3044,21657.916,4915636.596041969,-4893978.680041969
3045,21838.128,4922041.980396499,-4900203.852396499
3046,21898.01,4926724.296988854,-4904826.286988854
3047,22111.552,4939419.431692742,-4917307.879692742
3048,22179.203,4944998.697658507,-4922819.494658507
3049,22287.1055,4951221.222751892,-4928934.117251893
3050,22460.255,4962517.982081982,-4940057.727081982
3051,22605.159,4968077.208840386,-4945472.049840386
3052,22667.865,4974623.9783641435,-4951956.113364143
3053,22852.457,4986062.110332741,-4963209.653332741
3054,22919.258,4992036.892130991,-4969117.634130991
3055,23095.9395,4998295.174942587,-4975199.235442586
3056,23257.5065,5009900.491169344,-4986642.984669344
3057,23387.583,5015144.27562776,-4991756.692627761
3058,23520.4805,5027539.447411158,-5004018.9669111585
3059,23578.5275,5033407.403792703,-5009828.876292703
3060,23686.9955,5039079.7276989445,-5015392.732198944
3061,23799.132,5044821.091546486,-5021021.959546486
3062,23905.7605,5050952.772705637,-5027047.012205637
3063,24113.2315,5062719.047705109,-5038605.8162051095
3064,24259.4055,5074039.133392793,-5049779.727892793
3065,24388.4905,5080298.430099575,-5055909.939599575
3066,24441.7345,5086340.705444234,-5061898.970944234
3067,24611.214,5092190.574372702,-5067579.360372703
3068,24665.7295,5097699.3347060615,-5073033.605206061
3069,24832.5215,5103908.386821879,-5079075.865321879
3070,24966.409,5115916.844550026,-5090950.435550026
3071,25096.484,5121910.569888726,-5096814.085888726
3072,25153.9655,5127372.0734252,-5102218.1079252
3073,25257.205,5133156.754957748,-5107899.549957748
3074,25360.4465,5138968.770794852,-5113608.324294852
3075,25458.3195,5145327.306866692,-5119868.987366692
3076,25638.8125,5156845.474933487,-5131206.662433487
3077,25700.531,5162455.8876826,-5136755.3566825995
3078,25811.6805,5168729.722035277,-5142918.041535277
